"uid","asin","title","stars","reviews","price","category","isBestSeller","boughtInLastMonth"
296869,"B0BZVXCHL6","60"" Garment Bags for Travel,3 Pcs Dress Garment Bag for Hanging Clothes,Dress Bags For Gowns Long,Gusseted Garment Bag For Wedding Dresses Winter Coats,Carry On Garment Bags For Closet Storage",4.5,20,20.99,"Luggage","False",0
296870,"B09WCYRVFL","Travel Suitcase Protector Light skin african american Elastic Protective Washable Luggage Cover With Concealed Zipper Suitable For 18-32 Inch (L (for 25--28 inch luggage))",4.3,676,24.99,"Luggage","False",0
296871,"B0C6DPYVLY","Plaid PU Leather Softshell Luggage Set - 4-Piece Expandable Suitcases with Spinner Wheels - Includes Large Travel Bag, 20-Inch Carry-On, 24-Inch & 28-Inch Suitcases",0,0,349.99,"Luggage","False",0
296876,"B0BH6Q6RDG","Queensbury Softside 24"" Expandable Spinner, Rose Gold",0,0,159.99,"Luggage","False",0
296877,"B0CBQPBXDL","Charms for Bogg Bag Bag Beach Tote Bag Rubber Beach Bag, Decoration Charms for Girls Women Bag Accessories",2.8,5,7.99,"Luggage","False",50
296878,"B0BH8Q7YX9","Travel Suitcases PC Kids' Luggage Suitcase with Wheels Ride-On Rolling Trolley Case Fits to Kid 1-12 Years Old (20 24Inch) (24-Inch)",3.9,3,209,"Luggage","False",0
296879,"B09Z7JFNXT","Attuned 32"" Hardside Checked 8 Wheel Expandable Spinner, Charcoal",2.6,8,143.99,"Luggage","False",0
296880,"B00KHP290C","Garment Bag Hook, Black, One Size",4.6,124,20,"Luggage","False",0
296881,"B07F6TYGFJ","Damask Dress and Gown Garment Travel Bags 3 Pack - 54"" x 24"" - Hanging Window",4.6,301,24.67,"Luggage","False",0
296882,"B07HDFB4Z2","Nema Expandable Hardside Spinner Luggage w/TSA Lock, Available in 3-Piece Set/22-inch/25-inch/29-inch, Teal",4.1,71,99.97,"Luggage","False",0
296883,"B0CG6C6JKM","28"" Checked Luggage, Airline Approved Spinner Suitcase with Wheels, Hard Shell Expandable Carry on Luggage for Business/Travel(White)",0,0,129.99,"Luggage","False",0
296884,"B07QH56SMS","1 Pair Luggage Wheels Replacement 8024mm with 8mm(0.31"") Bearings 35mm(1.37"") 40mm(1.57"") Axles Wrenchs Repair Set for Suitcae",4.4,184,15.99,"Luggage","False",0
296885,"B07DHY5255","Navy Suit Garment Travel Bags - ID Tag Window, Heavy Duty, Lightweight, 48""",4.1,203,14.29,"Luggage","False",0
296886,"B082ZZK83N","12inch Vintage Carry on Suitcase PU Leather Train Case with Combination Lock for Women (Embossed Pink)",4.7,152,89,"Luggage","False",0
296887,"B0BWGQ12NX","Duck Bag - Tamarind",0,0,38,"Luggage","False",0
296892,"B0C92JFYCH","Spontaneous 31"" Hardside Checked 8 Wheel Expandable Spinner, Black",0,0,148.59,"Luggage","False",0
296893,"B0BHC4FLWD","Harry Potter 3 Piece Set Rolling Luggage, Hogwarts Express Hardshell Suitcase with Spinner Wheels, 21, 25 and 29 Inch, Black (FKFL0002-001)",0,0,449.99,"Luggage","False",0
296894,"B077XMDJL5","Myra Bags 13.05 Received Upcycled Canvas Weekender Bag S-0775",4.7,178,53.89,"Luggage","False",0
296895,"B0BT8GLCF8","Large Reusable Eco Shopper Beach Tote - Canvas Fabric Travel Shoulder Bag Plaid Stripe, Animal, American Flag",4.6,46,15.99,"Luggage","False",0
296896,"B09HY9DJ1R","Women's Hardside Lightweight Spinner Luggage (Black/White, Checked-Large 29-Inch)",4.7,11,545,"Luggage","False",0
296897,"B07Z4RWGFW","Fifth Avenue",4.5,19,150,"Luggage","False",0
296898,"B08L43P8DS","Star Wars Grogu The Mandalorian kids luggage",4.4,148,43.99,"Luggage","False",0
296899,"B07NW4M3L3","Priest ALB Liturgical Church Garment Cross Lace Box Pleated ALB",3.7,21,89.99,"Luggage","False",0
296900,"B0CD361621","Classic Large Silicone Tote Bag with Fabric Strap, Water Resistant, Zipper Closure & Included Makeup Bag",5,1,99.95,"Luggage","False",0
296901,"B07CDSX3ZF","Women's Belinda 21"" Spinner, Holographic, One Size",4.6,34,100.31,"Luggage","False",0
296902,"B06Y1G4SYR","17X10X9 Inches United Airlines Personal Item Under Seat Duffel bag Suitable for Major Airlines including United, Spirit, Jetblue, Frontier, and American - Duffel Bag Design (Beige)",4.6,88,39.95,"Luggage","False",0
296903,"B09QSHMVHF","Vintage Luggage Set of 2, Retro Suitcase Trunk with Wheels for Men and Women, Cute Designer Travel Luggage Set with Boarding Tote",4.5,137,259,"Luggage","False",0
296904,"B0BZC6NP3C","Luggage Suitcase with Spinner Wheels, Hardside Checked Luggage with TSA Lock, 24 Inch Medium Travel Suitcase (YELLOW,4PCS)",5,1,79,"Luggage","False",0
296905,"B002V919NK","Smart Design Cedar Canvas Gusseted Garment Bag Hanger",4.4,389,14.99,"Luggage","False",0
296906,"B08412FGL5","Elswood Spinner Suitcase, Dark Charcoal, Carry-On",4.2,5,89.98,"Luggage","False",0
296907,"B0C798T9LQ","Le Pliage Club Large Travel Tote Bag, Rouge",0,0,234.99,"Luggage","False",0
296908,"B0C6QQWCZ7","Carry On Luggage, 22x14x9 Suitcase with Pocket Compartment - Carry on Suitcase with USB Port - Travel Luggage with Wheels Airline Approved - White, 20 Inch",4.5,17,129.99,"Luggage","False",0
296909,"B0BLNV9N9L","Kids Garment Bag, 30inch x 18inch Breathable Clothes Cover for Baby Toddler and Child Garment Bag for Kids suit, Kids Garment Bags For Travel (Pink, 30""x1Pack-Pink)",4.5,32,8.99,"Luggage","False",0
296910,"B07R5GTNND","Carry-on Tote Bag with Bottom Zippered Compartment, Slides over Luggage Handle",4.5,103,39.99,"Luggage","False",0
296911,"B003VRSR3G","Luggage Fleur De Lis 4 Piece Set, Black, One Size",4.1,153,178.91,"Luggage","False",0
296912,"B074BR38P8","Women's Danielle-Wheeled Under The Seat Carry On Bag, Telescoping Handles, Black Croc, One Size",4.4,547,0,"Luggage","False",0
296913,"B0C8NV6J2C","Women's Art Medium Tote Bag, Lightweight Large Weekender, Nylon Travel Handbag",0,0,89.25,"Luggage","False",0
296914,"B0C5XFJ26J","Fashion Luxury Tote Bag Cotton Linen Handbag Large Capacity Jacquard Embroidery Retro Exquisite",4.3,69,29.99,"Luggage","False",0
296915,"B0B3C6QTYD","Disney Minnie Mouse 3 Piece Rolling Luggage Set, Molded Hardshell Suitcase with Wheels, 21, 25 and 29 Inch, Black",4.1,15,311.99,"Luggage","False",0
296920,"B08YRJGCM1","Santa Barbara Design Studio",4.9,51,37.32,"Luggage","False",0
296921,"B00A7D1EAA","SANRIO Hello Kitty ABS Molded Luggage with Embossing Hard Case Black",4,21,83.49,"Luggage","False",0
296922,"B0826LDC3H","Women's Only Shiny Diamond Hardside Spinner Luggage Set, Black, 2-Piece (20/28)",4.5,541,137.97,"Luggage","False",0
296923,"B0BKQ36DMN","Spinner Travel Upright Luggage Derby, Mandarin, 8-Wheel 28",4.3,13,112.45,"Luggage","False",0
296924,"B08HG5VBKM","Lumos Hardside Expandable Spinner Luggage, Cranberry, 3-Piece Set",4.5,3,153.89,"Luggage","False",0
296925,"B0BWHFR2DW","Deluxe Everyday Tote - Monarch Butterfly - Olive",5,4,64,"Luggage","False",0
296927,"B0BJ6T5CH1","Carry on Garment Bag for Travel - Convertible Garment Duffel Bag with Shoe Bag for Men Women - Foldable Travel Garment Bag - Black",4.1,36,39.99,"Luggage","False",0
296928,"B09PX1VXK8","Large Travel Tote Bag (Signature Vanilla)",4.3,5,178,"Luggage","False",0
296929,"B0B2ZR3B41","St Tropez Trois 3 Piece Hardside 8 Wheel Expandable Spinner, Black, 3 Pc Set",3.9,5,329.99,"Luggage","False",0
296930,"B07XP6GJQ9","Disney Princess Cinderella Carry-On Rolling Suitcase, Hardside Travel Luggage with Spinner Wheels, 22 Inches, Blue",4.9,20,97.49,"Luggage","False",0
296931,"B0CG2847WS","Alphabet Decorative R Suitcase Protectors Elastic Washable Luggage Covers With Concealed Zippers For 18-32 Inch Luggage (Size L: Fits 25-28 Inch)",0,0,19.99,"Luggage","False",0
296936,"B0C9MDVSV2","Luggage Cover Set Clear PVC Luggage Cover & 2-in-one Luggage Strap Thickened Suitcase Cover 30 Inch Luggage Protector for Wheeled Suitcase (30-Inch)",5,1,17.99,"Luggage","False",0
296937,"B087M286RF","Extra Large Utility Tote Beach Bag With Hard Bottom And Top Zipper - Waterproof Oversized Bag For Shopping, Beach and Travel",4.6,546,41.99,"Luggage","False",0
296938,"B0CBNSM9YG","Fairfax Tote in EcoTwill, Double Shoulder Straps, Royal Blue Seascape",0,0,69,"Luggage","False",0
296939,"B0846JMZKJ","Unisex Adult Spinner S (55 cm-36 L), Multicolour (Donald Blue Kiss)",4.7,130,134.98,"Luggage","False",0
296940,"B09ZXRB7JL","40 Inch Garment Bag with PVC Pouches- Cardinal Red Garment Bag for Dancers Cheerleaders Costumes Uniforms Dresses Clothes- Foldable Garment Bag for Travel or Storage Dust Cover (Cardinal Red)",4.6,57,21.97,"Luggage","False",0
296941,"B08L43K6ZJ","MINECRAFT Rolling Luggage, 14"" Pilot Case",4.5,169,0,"Luggage","False",0
296942,"B0BZ7F1V19","Luggage Sets 2 Piece Suitcase Set with Spinner Wheels, Large Hard Shell Luggage with TSA Lock (GREY,20/28IN,8PCS)",5,1,130,"Luggage","False",0
296943,"B0BTYZR67H","Suitcase Caster, 1 Pair Luggage Swivel Wheels Suitcase Casters Repalcement A19 Mute Double Row, RiToEasysports0bsz8rfg1k",4,2,0,"Luggage","False",0
296944,"B0B2LQLSXF","Washable Elastic Cartoon Pink Cat Luggage Cover Travel Suitcase Protective Cover Trunk Case Fits 18''-32'' Suitcase Protector Baggage With Concealed Zipper Gifts for Women Cat 1 Large",4,9,27.99,"Luggage","False",0
296945,"B085YF5RG9","Indio Large Check-in",3.6,34,169.09,"Luggage","False",0
296946,"B0BJ9DBYHV","28 Inch Hardside Expandable Luggage, Checked Large Luggage with TSA Lock & Spinner Silent Wheels, Lightweight ABS+PC Hardshell Suitcase, Dark Green",4.7,5,153.99,"Luggage","False",0
296947,"B0BQKQ3TX7","Elswood 2pc Softside Spinner Luggage, Black, 2 Piece Set",0,0,155.96,"Luggage","False",0
296952,"B0B8D41HR7","Canvas Tote Bag For Women,Work Bag Mini Handbag With Waterproof Zipper,Utility Crossbody Purse, For School,Traveling",4.6,39,37.99,"Luggage","False",0
296953,"B08TBHGJBJ","JZRSuitcase Carry On Luggage ABS+PC Suitcase with Spinner Wheels TSA Lock 20in 24in 28in (blue, 20in)",4.2,244,54.99,"Luggage","False",0
296954,"B07RZ9B7FX","PrimeMed Simple Black Garment Bag for Dress Clothing Storage - 42"" x 24"" with ID",3.6,112,5.79,"Luggage","False",100
296955,"B0899Z51WZ","Beach Bags XXL Tote Bags Gym Totes Outing Swim Pool Bag Picnic Kitchen Reusable Grocery Bags Travel Tote Bags",4.7,200,20.95,"Luggage","False",0
296956,"B07GKQS8T9","Suitcase kid suitcase kid luggage kid travel Fashionable appearance Rideable Funny suitcase Add fun to the journey kid gift 20in Recommended age 1-8years old (yellow)",4.3,201,189.99,"Luggage","False",0
296957,"B0BWQS94BQ","Scooter Luggage for kids/Adults, 50L Travel Luggage, Carry On Suitcase (Scooter-BLUE)",4,2,229.99,"Luggage","False",0
296958,"B0776WM58D","Unisex-Adult's Hand Luggage, Anthrazit, 55cm",4.5,94,120.76,"Luggage","False",0
296959,"B09N8SKQGH","20in(for boarding) Luggage with Spinner Silent Wheel, Carry on Trolley Case Built-In PC+ABS & TSA lock, Small Suitcase for business trip, travel, school,Macaroon color-Yellow",4.7,36,79.99,"Luggage","False",0
296960,"B0BQ8PBHTL","Carry On Garment Bag Travel clothing bag Women's travel convertible clothing bag Women's 2 in 1 hanging suitcase suit 2pcs Set (grey)",4.1,9,29.99,"Luggage","False",0
296961,"B0BWQYZWQ6","Garment Bags for Women Travel, Mancro Carry On Garment Bags with Shoulder Strap, Large Travel Suit Bag for Hanging Clothes, Waterproof Luggage Storage Bags for Men, Black",3.9,4,38.99,"Luggage","False",0
296962,"B09NYHTP8K","Multihole Suitcase Wheel,A Pair A88 Black Luggage Multihole Wheel Universal Suitcase Replacement Outdoor Supplies",5,2,18.99,"Luggage","False",0
296963,"B0CG5W3J9K","Clear Tote Bag for Women, Fashion PVC Transparent Tote Bag Cute Shoulder Handbag Crossbody Bag for Work,Travel, Beach",4,15,24.98,"Luggage","False",0
296964,"B0BFKLMBQ4","Elevate 3 Piece Hardside 8 Wheel Expandable Spinner, Ice Blue, 3 Pc Set",5,1,270.3,"Luggage","False",0
296965,"B0BCPMPMZ5","Sheen 28"" Hardside Checked 8 Wheel Expandable Spinner, Marmo Rose Print, 27""",4.1,9,149.99,"Luggage","False",0
296966,"B0C3RWY5J8","Rover New Generation Hardside 3-Piece Spinner Expandable Luggage Set, Rose, One_Size",0,0,181.3,"Luggage","False",0
296967,"B082WN6B8X","Neo 21-Inch Hardside Carry-On Spinner (Aqua)",4.7,5,125.99,"Luggage","False",0
296968,"B084QMXXCG","Luggage Swivel Wheels Replacement, Swivel Replacement Wheel for Luggage Suitcase, Spinner Travel Suitcase Wheels Plastic Bearings Repair Set for Luggage Kits Pack of 2",3.2,76,25.75,"Luggage","False",0
296969,"B081VWKKMV","VaultX Watertight Case for 12 ApeLabs MAXI Lights W-Extendable Handle and Wheels",0,0,199.95,"Luggage","False",0
296970,"B0C95FJHNY","Luggage Kids Suitcase Minnie Mouse Carry on Hardshell Rolling Spinner Suitcase Travel Bags Gifts Trip Accessories",5,1,119.99,"Luggage","False",0
296971,"B0C4ZP6RFG","Limitless Duffle 40L with Power Bank for Fitness and Weekend Travel - Black",0,0,149,"Luggage","False",0
296972,"B0B3XM981Q","Purple Suitcase Cover Elastic Luggage Cover Black Protector Fits 30-32 Inch Luggage - Excluding Suitcase",4.2,148,25.99,"Luggage","False",0
296973,"B0C2YJDSGP","Carry On Luggage, Lightweight Suitcase with Cup Holder, Airline Approved Hardside Luggage, 8 Spinner Wheels Rolling Luggage for Weekender Overnight Business Travel (silver, Carry-On 20-Inch)",1,1,189.99,"Luggage","False",0
296974,"1635444837","Cavallini Papers & Co. Wildflowers Tote Bag, Multi",4.6,68,17.49,"Luggage","False",0
296975,"B07HYPLT3T","Leather Pocket Upcycled Canvas Tote Bag S-1236, Brown, One Size",4.8,420,45.03,"Luggage","False",0
296980,"B0BLT689KM","Women's Casual Lightweight Duffel",0,0,86.99,"Luggage","False",0
296981,"B0C927RWVC","Spontaneous 22"" Hardside Carry-On 8 Wheel Expandable Spinner, Blueberry",0,0,96.8,"Luggage","False",0
296982,"B07WCQT2JH","Near Spinner Unisex Small Grey Polypropylene Luggage Bag TSA Approved AY8014001",0,0,155,"Luggage","False",0
296983,"B09NRLWFT6","Garment Bag Waterproof Duffel Bag Large Travel Suit Bag Carry On Weekender Bag",4.5,187,29.99,"Luggage","False",0
296984,"B0BRCDYJG2","Carry On Garment Bag for Travel Women Men Gifts,Waterproof Large Convertible Garment Duffle Bag with Shoe Compartment Pouch Shoulder Strap,2 in 1 Hanging Suit Bags Weekend Carrier Bag Black",0,0,39.66,"Luggage","False",0
296985,"B07W5BN4LW","Denmark Expandable Hardcase Suitcase with Spinner Wheels, Available in 3-Piece Luggage Set and Carry-On Size, Silver",4.7,2112,85.99,"Luggage","False",0
296986,"B0C9HYNT8H","50"" Garment Bags for Travel, Hanging Garment Bag with 6 Pockets, Foldable Heavy Duty Garment Bag, Gusseted Zippered Suit Carrier Garment Travel Bag for Dress, Shirts, Coats, Black",5,9,35.99,"Luggage","False",0
296988,"B0BN4MGMXJ","Margot Hardside Expandable Luggage with Spinner Wheels, Black, Checked Large 28 Inch",3,3,169.99,"Luggage","False",0
296989,"B0779H3C6M","Vision Hardside Spinner Wheel Luggage, Assorted/Multicolor, Carry-On 20-Inch",5,24,160,"Luggage","False",0
296990,"B09CFW55S3","Executive New Generation 3-Piece Spinner Luggage Set with USB Port, Navy",5,6,177.7,"Luggage","False",0
296991,"B0CBQMTS7D","Women's Spontaneous Medium 4 Wheel Luggage Flaring Rust, 14.25'' x 26'' x 9.5''",4.3,11,219,"Luggage","False",0
296996,"B0821NZV43","Tallit tallis and Tefillin Clear Front Rain Proof Travel Tote bag .with Carry Handle And shoulder strap",4.5,33,18.99,"Luggage","False",0
296997,"B0CJ8MZ152","2PCS Suitcase Cover, 28 Inch Clear PVC Luggage Cover Protector for Wheeled Suitcase (28 Inch)",5,4,18.99,"Luggage","False",0
296998,"B09V99K3QJ","Citywide 22"" Softside Carry-On 8 Wheel Spinner, Charcoal",4.3,13,83.74,"Luggage","False",0
296999,"B0BDVN579X","X-Bag Large Spinner with Frame - 30 Inch - Suitcases with Wheels - Checked Luggage - Cappuccino",0,0,280,"Luggage","False",0
297000,"B0BR5DX6MQ","Large Color Blocked Canvas Tote, Tan-Cream/Papaya/Posie Pink/Saddle",0,0,63.75,"Luggage","False",0
297001,"B00N2ZMD3M","Escape 4-Piece Softside Upright Luggage Set,Telescoping Handles, Tribal, (14/19/24/28)",4.3,487,93.32,"Luggage","False",0
297002,"B07NC8TT1V","HL-SD-92-BK, Desert",4.3,12,41,"Luggage","False",0
297003,"B0B8XC3DNY","Garment Duffel Bags for Travel,Convertible Carry on Bag,Detachable Shoulder Strap,Hanging Suitcase Suit Travel Bags for Men Women Business Trips",4.1,82,29.99,"Luggage","False",0
297004,"B09Z788CN1","L.O.L Surprise! 21 Inch Kids Rolling Luggage, Hardshell Carry On Suitcase with Wheels, Multi",4.5,103,0,"Luggage","False",0
297005,"B0BM5XKRRM","Trek Overnight Travel and Hospital Bag | Disney Mickey & Friends Good Times Collection",5,2,215,"Luggage","False",0
297006,"B08TM3QY3X","Vintage Luggage Set, 2 Piece Women Carry on Trolley Suitcase with Spinner Wheels, Handcraft Leather Travel Bag with Cosmetic Train Case, 20""+12"", Pink",4.4,95,199.5,"Luggage","False",0
297007,"B0BZ72BY1N","Luggage Sets 2 Piece Suitcase Set with Spinner Wheels, Large Hard Shell Luggage with TSA Lock (YELLOW,20/28IN,8PCS)",5,2,139.97,"Luggage","False",0
297012,"B081MWTNC9","PAW Patrol 21 Inch Kids Rolling Luggage, Hardshell Carry On Suitcase with Wheels, Teamwork",5,1,79.99,"Luggage","False",0
297013,"B07R81WTD4","Zion Judaica Quality Mesh Tzitzit Garment 100% Polyester Certified Kosher Tzitzis Sweat Free Imported from Israel",4.4,350,15.99,"Luggage","False",0
297014,"B0C282FZ9Y","Canvas Tote Bag for Woman Shoulder Bag Tote Handbags Crossbody Bags with Zipper Multiple Pockets Girls",4.1,4,10.99,"Luggage","False",0
297015,"B0938NRFHL","Sidewinder Expandable Hardshell Suitcase with TSA Lock, Available in 3-Piece Luggage Set/21-inch/25-inch/29-inch, Olive",5,5,100,"Luggage","False",0
297016,"B0BM3YCT2G","Utility Duffel",0,0,136.83,"Luggage","False",0
297017,"B0C6CGTKQD","3 Piece Luggage Sets, Hard Luggage Sets with TSA Lock, Carry On Luggage with Double Spinner Wheels for Women Men, Travel Suitcase Lightweight (20/24 / 28, Rosegold)",3,2,109.99,"Luggage","False",0
297018,"B0B84CDVKG","28 Inch Dust-proof See Through Luggage Cover Protector Bag PVC Full Clear Suitcase Cover Protectors Waterproof Transparent Travel Luggage Sleeve (28""=24.5"" H x 19.6"" L x 11.7"" W)",4.3,129,19.99,"Luggage","False",0
297019,"B0B6Z2M34Z","Disney Minnie Mouse Patchwork 3 Piece Rolling Luggage Set, Hardshell Suitcase with Wheels, 21, 25 and 29 Inch, Red",0,0,299,"Luggage","False",0
297020,"B07284TW5Q","ful Tie-Dye Swirl Rolling Suitcase, Hardside Travel Luggage with Spinner Wheels, 28 Inches, Rainbow",4.1,60,99.99,"Luggage","False",0
297021,"B0C7LS6N1Q","Daytripper Shoulder Bag for Women - Lightweight Everyday, Beach or Work Bag With Zipper and Inside Pocket, Carryon Bag",4.8,311,46,"Luggage","False",0
297022,"B07PCTFTNF","Lightweight 4 Wheel ABS Hard Case Suitcases Maximum For Lufthansa - Cabin + Medium + Large Black FK03_BLAC_3SET",4.6,20,99.99,"Luggage","False",0
297023,"B09V2VS7MZ","Carry On Bag for Women with Wet Pocket，Travel Weekender Overnight Duffel Bag with Trolley Sleeve Gym Tote Bags Waterproof Large",4.7,1611,25.99,"Luggage","False",0
297024,"B0C5S5N1DY","Odyssey Luggage Set, Lime Green, 20"" Carry-On",3,4,65.35,"Luggage","False",0
297025,"B09VD9FGDH","Quaint 31"" Hardside Checked 8 Wheel Expandable Spinner, Cobblestone with Mulch Trim",2.3,5,125.11,"Luggage","False",0
297026,"B0C7CMX6YF","4 Packs Garment Bags for Dance Costume With Zipper Pockets, Waterproof 40 Inch Dance Costumes Bags For Kids Travel Hanging Clothes Dance Costume Competition Bags for Girls",5,1,9.99,"Luggage","False",0
297027,"B0BRSHXBLP","19 Degree Aluminum International Carry-On - Dark Denim",0,0,1195,"Luggage","False",0
297028,"B01HFH41RS","Steve Madden Designer Luggage Collection - Expandable 24 Inch Softside Bag - Durable Mid-sized Lightweight Checked Suitcase with 4-Rolling Spinner Wheels (Global Black)",4.5,150,139.99,"Luggage","False",0
297029,"B00T5D0E86","Global Design Concepts Kid's Dora The Explorer and Boots Pilot Case, Pink",4.6,280,35.99,"Luggage","False",0
297030,"B0C1FK32LK","Softside Luggage 2 Piece Sets, Underseat Upright Luggage Suitcase 18 Inch Carry on Luggage with Bag Tote Seatable Hardside Luggage, Lightweight Suitcase with Spinner Wheels",4.5,5,79.99,"Luggage","False",0
297031,"B08C5MDDCX","Quilted Shoulder Tote Bag Handbag",4.7,801,31.95,"Luggage","False",0
297032,"B0CB5XB2KX","Luggage Suitcase PC+ABS Spinner Wheels Hard Shell Built-In TSA Lock Lightweight Expandable(only 28"") (28in Champagne",5,2,120,"Luggage","False",0
