cust_id,deny,pirat,hirat,lvrat,chist,mhist,phist,unemp,selfemp,insurance,condomin,race,single,hschool
1855,1,0.22,0.21,0.615763547,1,1,no,3.099999905,no,no,no,White,no,yes
1856,1,0.29,0.23,0.588235294,1,1,no,3.200000048,no,no,no,White,no,yes
1857,1,0.29,0.16,0.681415929,1,2,no,3.099999905,no,no,no,White,yes,yes
1858,1,0.28,0.21,0.666666667,1,2,no,3.200000048,yes,no,no,White,no,yes
1859,1,0.25,0.22,0.777777778,1,2,no,3.200000048,yes,no,no,White,no,yes
1860,1,0.31,0.27,0.783783784,1,2,no,3.099999905,no,no,no,White,yes,yes
1861,1,0.36,0.27,0.752380952,1,2,no,3.200000048,no,no,no,White,yes,yes
1862,1,0.24,0.22,0.856589147,1,2,no,3.200000048,no,no,no,White,no,yes
1863,1,0.34,0.25,0.789189189,1,2,no,3.200000048,yes,no,no,White,no,yes
1864,1,0.37,0.21,0.770949721,3,1,no,3.099999905,no,no,no,White,no,yes
1865,0,0.34,0.29,0.843902439,5,2,no,3.900000095,no,yes,no,White,no,yes
1866,1,0.28,0.28,0.724324324,2,1,no,3.900000095,no,no,no,White,no,yes
1867,1,0.36,0.25,0.753731343,1,2,no,3.200000048,no,no,no,White,no,yes
1868,1,0.36,0.22,0.918367347,5,2,no,3.900000095,no,no,yes,White,no,yes
1869,1,0.35,0.23,0.876470588,3,2,no,3.200000048,no,no,no,White,no,yes
1870,1,0.24,0.12,0.465625,1,2,no,3.200000048,no,no,yes,White,no,yes
1871,1,0.38,0.28,0.64690027,2,1,no,3.200000048,yes,no,no,White,no,yes
1872,1,0.35,0.26,0.747663551,4,2,no,3.200000048,no,no,no,White,no,yes
1873,1,0.4,0.26,0.790909091,2,2,no,5.300000191,no,no,no,White,no,yes
1874,1,0.4,0.27,0.877697842,2,2,no,2,no,no,no,White,no,yes
1875,1,0.36,0.22,0.795180723,5,2,yes,10.60000038,no,no,no,White,no,yes
1876,1,0.38,0.33,0.869767442,1,1,no,3.200000048,no,no,no,White,no,yes
1877,1,0.4,0.28,0.882352941,6,2,yes,4.300000191,no,no,no,African-American,no,yes
1878,0,0.44,0.37,0.9,6,1,yes,3.200000048,no,no,no,White,no,yes
1879,1,0.41,0.23,0.880794702,6,2,no,3.200000048,no,no,yes,African-American,no,yes
1880,0,0.37,0.24,0.8,5,2,yes,3.900000095,no,no,yes,African-American,no,yes
1881,0,0.33,0.33,0.9,5,2,no,2,no,no,yes,African-American,no,yes
1882,0,0.39,0.16,0.798076923,4,2,no,1.799999952,yes,no,no,White,no,yes
1883,1,0.32,0.23,0.832369942,3,2,no,3.200000048,no,no,no,White,yes,yes
1884,0,0.38,0.17,0.868421053,6,2,yes,3.099999905,no,no,yes,African-American,no,yes
1885,1,0.21,0.06,0.75,2,3,no,3.200000048,yes,no,no,White,yes,yes
1886,0,0.44,0.23,0.584070796,1,2,no,4.300000191,no,no,no,White,yes,yes
1887,0,0.19,0.12,0.829015544,1,1,yes,4.300000191,yes,no,no,White,no,yes
1888,1,0.39,0.19,0.716814159,1,2,no,10.60000038,no,no,no,White,no,no
1889,1,0.4,0.34,0.904,1,2,no,3.099999905,no,no,yes,African-American,no,yes
1890,1,0.44,0.37,0.836734694,1,1,no,3.099999905,no,no,no,White,no,yes
1891,0,0.34,0.19,0.9,5,2,yes,3.200000048,no,no,no,African-American,yes,yes
1892,1,0.36,0.31,0.777777778,1,2,yes,3.099999905,no,no,no,African-American,yes,yes
1893,1,0.27,0.25,0.722543353,1,1,no,2,no,no,no,White,no,yes
1894,1,0.39,0.26,0.766467066,3,2,no,3.099999905,no,no,no,White,no,yes
1895,1,0.36,0.34,0.897297297,1,2,no,3.200000048,no,no,yes,White,no,yes
1896,1,0.37,0.26,0.794520548,2,2,no,3.900000095,no,no,yes,White,yes,yes
1897,1,0.36,0.21,0.761006289,4,2,no,2,no,no,yes,African-American,no,yes
1898,1,0.43,0.09,0.518072289,5,1,no,3.200000048,no,no,yes,White,no,yes
1899,0,0.39,0.23,0.8,1,2,no,3.200000048,no,no,yes,African-American,no,yes
1900,1,0.33,0.32,0.9,1,2,no,10.60000038,no,no,no,White,no,yes
1901,1,0.43,0.27,0.9,2,1,no,3.599999905,no,no,yes,African-American,yes,yes
1902,1,0.34,0.19,0.8,2,1,no,3.099999905,no,no,no,White,no,yes
1903,1,0.2,0.11,0.860465116,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
1904,1,0.28,0.2,0.9,1,2,no,3.599999905,no,no,yes,White,yes,yes
1905,0,0.42,0.26,0.89516129,5,2,no,3.200000048,no,no,no,White,yes,yes
1906,1,0.39,0.22,0.9,1,2,no,3.200000048,no,no,no,White,yes,yes
1907,0,0.74,0.66,0.8,6,2,yes,3.200000048,no,no,yes,African-American,yes,yes
1908,1,0.27,0.22,0.564102564,1,1,no,3.599999905,no,no,no,White,no,yes
1909,1,0.24,0.24,0.9,5,2,yes,3.099999905,no,no,no,White,yes,yes
1910,1,0.37,0.17,0.657407407,1,1,no,3.099999905,no,no,yes,White,no,yes
1911,0,0.43,0.34,0.751515152,6,3,no,3.200000048,no,no,yes,White,yes,yes
1912,1,0.34,0.17,0.843537415,6,1,no,3.599999905,no,no,no,African-American,yes,yes
1913,0,0.58,0.51,0.898230088,1,2,yes,3.200000048,no,no,no,African-American,yes,yes
1914,1,0.4,0.32,0.793785311,1,2,no,3.099999905,no,no,no,White,no,yes
1915,1,0.42,0.15,0.895424837,6,2,no,3.200000048,no,no,yes,African-American,no,yes
1916,1,0.42,0.15,0.895424837,6,2,no,3.200000048,no,no,yes,African-American,yes,yes
1917,0,0.37,0.32,0.869767442,1,2,no,4.300000191,yes,no,no,White,no,yes
1918,1,0.39,0.34,0.863945578,1,2,no,3.200000048,no,no,no,White,no,yes
1919,1,0.39,0.26,0.886075949,1,2,no,3.200000048,no,no,yes,White,yes,yes
1920,1,0.28,0.08,0.890756303,1,1,yes,3.599999905,no,no,yes,White,yes,yes
1921,1,0.34,0.27,0.68,1,2,no,10.60000038,no,no,yes,White,yes,yes
1922,0,0.25,0.22,1.05,4,2,no,3.599999905,no,no,yes,White,no,yes
1923,1,0.35,0.31,0.8,2,1,no,3.599999905,yes,no,no,White,no,yes
1924,1,0.33,0.14,0.8,5,1,no,3.599999905,yes,no,yes,White,no,yes
1925,0,0.37,0.32,0.837563452,5,2,no,4.300000191,yes,no,no,White,no,yes
1926,0,0.26,0.26,0.9,1,2,no,3.900000095,no,no,no,White,no,no
1927,1,0.24,0.29,0.81,1,2,no,3.900000095,no,no,no,White,no,no
1928,0,1.42,1.1,1.0375,1,1,yes,3.200000048,yes,no,yes,White,yes,yes
1929,0,1.42,1.1,1.0375,1,1,yes,3.200000048,yes,no,yes,White,yes,yes
1930,1,0.39,0.2,0.858974359,1,2,no,4.300000191,no,no,no,White,no,yes
1931,1,0.42,0.35,0.744360902,2,2,no,1.799999952,no,no,no,White,no,yes
1932,0,0.41,0.31,0.885135135,1,2,yes,10.60000038,no,no,no,White,no,yes
1933,1,0.37,0.26,0.894117647,2,2,no,4.300000191,no,no,no,White,no,yes
1934,1,0.26,0.19,0.882758621,2,2,no,3.900000095,no,no,no,White,yes,yes
1935,0,0.37,0.16,0.796296296,6,1,no,3.099999905,no,no,yes,White,no,yes
1936,0,0.43,0.36,0.8875,4,2,no,3.900000095,yes,no,yes,African-American,yes,yes
1937,0,0.4,0.39,0.794117647,6,2,yes,3.599999905,no,no,yes,White,yes,yes
1938,1,0.47,0.32,0.746478873,5,2,no,4.300000191,no,no,no,White,yes,yes
1939,1,0.36,0.2,0.692307692,5,2,no,4.300000191,no,no,no,White,no,yes
1940,1,0.34,0.27,0.785714286,1,2,no,4.300000191,yes,no,no,White,yes,yes
1941,1,0.29,0.29,0.9,4,2,no,3.599999905,no,no,no,African-American,no,yes
1942,1,0.39,0.33,0.899224806,1,2,no,3.099999905,no,no,yes,White,yes,yes
1943,1,0.31,0.31,0.901408451,5,1,no,3.200000048,no,no,no,African-American,no,yes
1944,1,0.4,0.32,0.8828125,1,2,no,3.200000048,no,no,no,White,no,yes
1945,1,0.39,0.18,0.875,1,2,no,3.900000095,no,no,no,White,no,yes
1946,0,0.41,0.34,0.764705882,5,1,no,3.599999905,no,no,no,White,no,yes
1947,1,0.38,0.36,0.712962963,1,2,no,3.599999905,no,no,yes,White,yes,yes
1948,1,0.33,0.16,0.7,5,2,no,3.200000048,no,no,no,White,no,yes
1949,0,0.39,0.39,0.868965517,5,2,no,3.599999905,no,no,no,African-American,yes,yes
1950,1,0.29,0.1,0.644736842,2,2,no,3.099999905,no,no,no,White,no,yes
1951,1,0.36,0.14,0.640350877,1,1,no,3.599999905,no,no,yes,White,no,yes
1952,1,0.36,0.24,0.894273128,5,3,no,3.599999905,no,no,no,White,no,yes
1953,1,0.47,0.36,0.714285714,5,1,no,3.599999905,no,no,no,White,no,yes
1954,1,0.34,0.29,0.8,1,2,no,3.200000048,no,no,no,White,yes,yes
1955,1,0.36,0.27,0.72972973,1,1,no,2,no,no,no,White,no,yes
1956,1,0.34,0.29,0.8,1,2,no,3.599999905,no,no,no,White,yes,yes
1957,0,0.38,0.37,0.872093023,3,2,no,10.60000038,no,no,no,White,yes,yes
1958,1,0.38,0.3,0.785498489,6,1,no,3.200000048,no,no,no,White,no,yes
1959,1,0.4,0.32,0.851282051,1,2,no,3.200000048,no,no,no,White,no,yes
1960,0,0.47,0.13,0.8,3,3,yes,3.099999905,no,no,no,White,yes,yes
1961,1,0.35,0.31,0.888888889,1,2,no,3.200000048,no,no,no,African-American,no,yes
1962,1,0.41,0.24,0.89516129,1,2,no,3.599999905,no,no,no,White,no,yes
1963,1,0.38,0.24,0.760869565,1,2,no,3.200000048,no,no,no,African-American,yes,yes
1964,1,0.38,0.29,0.785234899,1,2,no,3.200000048,no,no,no,African-American,no,yes
1965,0,0.29,0.25,0.860869565,1,2,no,3.099999905,no,no,no,White,no,yes
1966,1,0.36,0.22,0.705263158,6,4,no,2,no,no,yes,White,no,yes
1967,1,0.39,0.27,0.833333333,1,2,no,3.200000048,no,no,yes,White,yes,yes
1968,1,0.41,0.34,0.885245902,1,2,no,3.200000048,no,no,yes,White,yes,yes
1969,0,0.63,0.59,0.813609467,5,2,no,4.300000191,no,no,no,White,yes,yes
1970,1,0.26,0.22,0.894736842,1,2,no,2,no,no,yes,White,yes,yes
1971,1,0.28,0.23,0.877192982,6,2,no,3.200000048,no,no,yes,White,no,yes
1972,1,0.31,0.26,0.897435897,1,2,yes,4.300000191,no,no,yes,African-American,yes,yes
1973,1,0.23,0.18,0.893617021,1,2,no,3.900000095,no,no,yes,White,no,yes
1974,1,0.42,0.32,0.898203593,1,2,no,3.099999905,no,no,no,White,no,yes
1975,0,0.29,0.25,0.697247706,4,2,no,4.300000191,no,no,yes,African-American,yes,yes
1976,1,0.32,0.27,0.8,1,1,no,3.200000048,no,no,no,White,no,yes
1977,1,0.35,0.21,0.877192982,2,1,no,3.200000048,no,no,no,White,yes,yes
1978,1,0.43,0.24,0.765853659,2,1,no,4.300000191,no,no,no,White,no,yes
1979,1,0.41,0.33,0.902857143,5,2,no,3.099999905,no,no,no,White,no,yes
1980,1,0.37,0.09,0.703125,1,2,no,2,no,no,no,White,no,no
1981,1,0.39,0.3,0.800380228,1,1,yes,3.200000048,yes,no,no,White,no,yes
1982,0,0.46,0.27,0.84,5,2,no,5.300000191,no,no,no,White,yes,yes
1983,1,0.38,0.27,0.870503597,1,2,no,2,no,no,no,White,no,yes
1984,1,0.33,0.3,0.46875,1,2,no,3.099999905,no,no,no,White,no,yes
1985,1,0.34,0.24,0.657276995,2,3,yes,3.200000048,no,no,no,White,no,yes
1986,0,0.27,0.23,0.757575758,1,2,no,2,no,no,no,White,no,yes
1987,1,0.36,0.25,0.64516129,5,1,no,10.60000038,yes,no,no,White,no,yes
1988,1,0.37,0.23,0.754807692,1,2,no,10.60000038,no,no,no,White,no,yes
1989,1,0.25,0.18,0.718446602,1,2,no,1.799999952,no,no,no,White,no,yes
1990,1,0.35,0.25,0.704761905,1,1,no,3.200000048,no,no,no,White,no,yes
1991,1,0.26,0.23,0.514285714,1,2,no,10.60000038,no,no,no,White,no,yes
1992,1,0.34,0.23,0.941176471,1,1,no,1.799999952,no,no,no,White,no,yes
1993,1,0.330999985,0.253999996,0.848214286,3,2,no,3.900000095,no,no,yes,White,no,yes
1994,1,0.375,0.292000008,0.916666667,1,1,no,4.300000191,no,no,no,White,no,yes
1995,1,0.234300003,0.229300003,0.775,1,2,no,3.200000048,no,no,no,White,yes,yes
1996,1,0.392000008,0.267999992,0.808383234,1,2,no,3.200000048,no,no,no,White,yes,yes
1997,1,0.348499985,0.287000008,0.494565217,1,2,no,3.200000048,no,no,no,White,no,yes
1998,1,0.261000004,0.233999996,0.518207283,2,1,no,3.099999905,no,no,no,White,no,yes
1999,0,0.322000008,0.231000004,0.941860465,6,2,no,3.099999905,no,no,no,White,yes,yes
2000,1,0.217000008,0.09,0.753012048,1,2,no,3.900000095,no,no,yes,White,no,yes
2001,1,0.126000004,0.123999996,0.272727273,1,1,no,4.300000191,no,no,no,White,no,yes
2002,1,0.312999992,0.248999996,0.731225296,3,1,no,3.099999905,no,no,no,White,no,yes
2003,1,0.324000015,0.267000008,0.887323944,1,1,no,3.200000048,no,no,no,White,no,yes
2004,1,0.380999985,0.296000004,0.897435897,1,1,no,3.099999905,no,no,no,African-American,no,yes
2005,1,0.35,0.243999996,0.8,1,2,no,3.099999905,no,no,no,White,no,yes
2006,1,0.098999996,0.058000002,0.651567944,2,1,no,3.200000048,no,no,no,White,yes,yes
2007,1,0.218999996,0.213999996,0.559322034,1,2,no,3.900000095,no,no,yes,White,yes,yes
2008,1,0.385999985,0.28,0.78111588,1,1,no,3.099999905,no,yes,no,White,no,yes
2009,1,0.362000008,0.257000008,0.872222222,2,3,no,3.099999905,no,no,no,White,no,yes
2010,1,0.297000008,0.250200005,0.697761194,2,1,no,3.200000048,no,no,no,White,no,yes
2011,1,0.399000015,0.282999992,0.446808511,1,3,no,2,no,no,no,White,no,yes
2012,1,0.287000008,0.268999996,0.93125,1,2,no,3.200000048,no,no,no,White,no,yes
2013,1,0.355999985,0.307000008,0.764444444,2,2,no,4.300000191,no,no,no,White,no,yes
2014,1,0.347000008,0.202000008,0.7,1,2,no,4.300000191,no,no,no,White,no,yes
2015,1,0.305,0.285,0.9375,2,2,no,3.900000095,no,no,no,White,yes,yes
2016,1,0.296000004,0.233999996,0.508152174,1,1,no,3.200000048,no,no,no,White,no,yes
2017,1,0.372999992,0.315,0.765432099,1,2,no,3.200000048,no,no,no,White,no,yes
2018,1,0.236000004,0.211000004,0.779166667,1,1,no,3.200000048,no,no,no,White,yes,yes
2019,1,0.334000015,0.296000004,0.895522388,3,1,no,3.200000048,no,no,no,White,no,yes
2020,1,0.311000004,0.27,0.774603175,2,1,no,3.099999905,no,no,no,White,yes,yes
2021,1,0.143000002,0.118999996,0.086956522,1,1,no,10.60000038,no,no,no,White,no,yes
2022,1,0.292999992,0.282000008,0.778877888,1,1,no,1.799999952,no,no,no,White,no,yes
2023,1,0.192999992,0.163999996,0.558558559,1,2,no,3.200000048,no,no,no,White,yes,yes
2024,1,0.354799995,0.312000008,0.689655172,6,2,no,3.900000095,no,no,no,White,yes,yes
2025,1,0.340999985,0.266000004,0.8984375,1,2,no,10.60000038,no,no,no,White,no,yes
2026,1,0.370999985,0.242999992,0.896551724,1,2,no,3.099999905,no,no,no,White,no,yes
2027,1,0.34,0.292000008,0.893617021,3,2,no,10.60000038,yes,no,no,White,yes,yes
2028,1,0.328800011,0.302399998,0.899742895,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
2029,1,0.352000008,0.237000008,0.8,1,2,no,10.60000038,no,no,yes,White,no,yes
2030,1,0.315100002,0.315100002,0.620689655,1,2,no,3.099999905,no,no,no,White,yes,yes
2031,1,0.349599991,0.267900009,0.800884956,1,2,no,1.799999952,no,no,no,White,no,yes
2032,1,0.345,0.237999992,0.903508772,2,2,no,3.200000048,no,no,no,White,yes,yes
2033,1,0.301000004,0.222999992,0.9,6,2,no,3.900000095,no,no,no,White,yes,yes
2034,1,0.337000008,0.267999992,0.86013986,1,2,no,5.300000191,no,no,no,White,no,yes
2035,1,0.311000004,0.305,0.718954248,1,2,no,10.60000038,no,no,no,White,yes,yes
2036,1,0.377700005,0.264899998,0.798657718,6,2,no,10.60000038,no,no,no,White,yes,yes
2037,1,0.320999985,0.247000008,0.8,5,2,no,5.300000191,no,no,no,White,no,yes
2038,1,0.358100014,0.271399994,0.896551724,2,2,no,2,no,no,no,White,no,yes
2039,1,0.327000008,0.283999996,0.731428571,2,1,no,4.300000191,no,no,no,White,no,yes
2040,1,0.364000015,0.202999992,0.886138614,1,1,no,3.099999905,no,no,yes,White,no,yes
2041,1,0.314899998,0.219300003,0.802469136,6,2,no,3.900000095,no,no,yes,White,no,yes
2042,0,0.442000008,0.271299992,0.898089172,6,1,no,3.099999905,no,no,yes,White,yes,yes
2043,1,0.357999992,0.237999992,0.824817518,5,2,no,3.200000048,no,no,no,White,yes,yes
2044,1,0.324000015,0.265,0.714626033,5,1,no,2,no,no,no,White,no,yes
2045,1,0.384000015,0.263999996,0.814285714,1,2,no,3.200000048,no,no,no,White,yes,yes
2046,1,0.387000008,0.213999996,0.689655172,3,2,no,3.099999905,no,no,no,White,yes,yes
2047,1,0.361399994,0.288299999,0.692840679,1,2,yes,3.200000048,no,no,yes,White,no,yes
2048,1,0.335999985,0.334000015,0.8,1,2,no,2,no,no,no,White,no,yes
2049,1,0.347200012,0.307199993,0.76,2,1,no,3.200000048,no,no,yes,White,yes,yes
2050,1,0.22,0.090100002,0.692913386,1,2,no,4.300000191,yes,no,yes,White,yes,yes
2051,1,0.317199993,0.301900005,0.5,1,1,no,10.60000038,no,no,no,White,no,yes
2052,0,0.517999992,0.377000008,0.76744186,1,2,no,3.099999905,no,yes,no,African-American,yes,yes
2053,1,0.308799992,0.306499996,0.840560408,1,2,no,4.300000191,no,no,yes,White,yes,yes
2054,1,0.329500008,0.274200001,0.468085106,6,1,no,3.099999905,no,no,no,White,no,yes
2055,1,0.327999992,0.284500008,0.9,1,2,no,3.200000048,yes,no,no,White,no,yes
2056,1,0.36,0.322000008,0.648648649,5,1,no,3.099999905,no,no,no,White,yes,yes
2057,1,0.313999996,0.276000004,0.940789474,6,2,no,3.200000048,no,no,no,White,no,yes
2058,1,0.387999992,0.273999996,0.709677419,1,1,no,3.200000048,no,no,no,White,no,yes
2059,1,0.370999985,0.192000008,0.902097902,2,2,no,3.200000048,no,no,yes,White,yes,yes
2060,1,0.345,0.257999992,0.897196262,1,2,no,3.099999905,no,no,no,White,no,yes
2061,1,0.37,0.33,0.744525547,1,2,no,2,no,no,no,White,yes,yes
2062,1,0.322900009,0.311000004,0.868965517,1,2,no,3.200000048,no,no,no,White,no,yes
2063,0,0.367000008,0.151000004,0.780821918,6,3,no,3.900000095,no,no,no,African-American,no,yes
2064,1,0.297999992,0.198999996,0.81147541,5,2,no,10.60000038,no,no,no,White,no,yes
2065,1,0.365999985,0.261000004,0.777202073,5,1,no,5.300000191,no,no,no,White,no,yes
2066,1,0.288999996,0.23,0.801909308,1,1,no,3.099999905,no,no,no,White,no,yes
2067,1,0.370999985,0.22,0.700729927,3,1,no,10.60000038,yes,no,no,White,no,yes
2068,1,0.32,0.246000004,0.946666667,4,2,no,2,no,no,no,White,no,yes
2069,1,0.308999996,0.298999996,0.870967742,1,2,no,4.300000191,no,no,no,White,no,yes
2070,1,0.354000015,0.276000004,0.835106383,6,1,no,4.300000191,no,no,no,White,no,yes
2071,1,0.389000015,0.271000004,0.942028986,5,1,no,1.799999952,no,no,no,White,no,yes
2072,1,0.307999992,0.243299999,0.804123711,6,2,no,3.900000095,no,no,yes,White,yes,yes
2073,1,0.355999985,0.263999996,0.572972973,6,1,no,2,no,no,yes,White,yes,yes
2074,1,0.317000008,0.222000008,0.608,3,1,no,3.200000048,no,no,no,White,no,yes
2075,1,0.282000008,0.212999992,0.5,5,1,no,4.300000191,no,no,no,White,no,yes
2076,1,0.296000004,0.208999996,0.901694915,1,2,no,3.099999905,no,no,no,White,no,yes
2077,1,0.367999992,0.266000004,0.897790036,1,2,no,2,no,no,no,White,no,yes
2078,1,0.36,0.266000004,0.898989899,1,2,no,3.200000048,no,no,no,White,no,yes
2079,1,0.295,0.291000004,0.752941176,1,2,no,3.200000048,no,no,yes,White,yes,yes
2080,1,0.295599995,0.275400009,0.592592593,4,3,no,1.799999952,no,no,no,White,yes,yes
2081,1,0.360999985,0.278999996,0.747826087,1,2,no,1.799999952,no,no,no,White,no,yes
2082,1,0.278999996,0.278999996,0.736111111,5,2,no,10.60000038,no,no,no,White,no,yes
2083,1,0.292999992,0.287999992,0.8,1,2,no,3.200000048,no,no,no,African-American,no,yes
2084,1,0.372599983,0.275699997,0.75,5,2,no,2,no,no,no,White,no,yes
2085,1,0.2775,0.2775,0.74556213,4,2,no,3.200000048,no,no,yes,White,no,yes
2086,1,0.373100014,0.283799992,0.953191489,6,2,yes,3.900000095,no,no,no,White,no,yes
2087,0,0.183999996,0.163999996,0.899122807,2,2,yes,3.599999905,no,no,yes,African-American,no,yes
2088,1,0.320600014,0.279699993,0.886524823,1,1,no,3.099999905,no,no,no,White,no,yes
2089,1,0.365,0.28,0.803030303,1,2,yes,3.200000048,no,no,yes,White,no,yes
2090,1,0.37,0.232000008,0.798418972,3,1,no,3.200000048,no,no,no,White,no,yes
2091,1,0.318999996,0.292999992,0.655870445,6,1,no,2,no,no,no,White,no,yes
2092,1,0.306499996,0.193099995,0.952380952,1,2,no,1.799999952,no,no,no,White,no,yes
2093,1,0.335999985,0.186000004,0.790575916,6,2,no,3.200000048,no,no,no,White,yes,yes
2094,1,0.364000015,0.128000002,0.952380952,5,2,no,3.900000095,no,no,no,White,no,yes
2095,1,0.302000008,0.158999996,0.9,5,2,no,3.200000048,no,no,no,White,no,yes
2096,1,0.352700005,0.268400002,0.897959184,6,2,no,1.799999952,no,no,no,White,yes,yes
2097,1,0.414700012,0.308799992,0.898305085,5,2,no,3.099999905,no,no,no,White,no,yes
2098,1,0.156000004,0.153000002,0.498084291,1,1,no,5.300000191,no,no,no,White,no,yes
2099,1,0.278999996,0.275,0.947826087,1,2,no,3.200000048,no,no,no,White,no,yes
2100,1,0.395999985,0.380999985,0.861111111,1,1,no,3.200000048,no,no,no,White,yes,yes
2101,1,0.376699982,0.312399998,0.803278689,1,2,no,3.200000048,no,no,no,White,no,no
2102,1,0.340999985,0.251000004,0.902439024,1,2,no,4.300000191,no,no,no,White,no,yes
2103,1,0.155299997,0.133299999,0.594594595,2,2,no,3.200000048,no,no,yes,White,yes,yes
2104,1,0.365999985,0.275,0.899328859,6,2,no,3.900000095,no,no,no,White,no,yes
2105,1,0.37,0.246000004,0.895679648,1,1,no,10.60000038,no,no,no,White,yes,yes
2106,1,0.357000008,0.298999996,0.75308642,1,2,no,2,no,no,no,White,yes,yes
2107,1,0.277999992,0.218999996,0.6,1,1,no,3.200000048,no,no,no,White,yes,yes
2108,0,0.338300018,0.268999996,0.92,6,4,yes,3.900000095,no,yes,no,White,no,yes
2109,1,0.298999996,0.267000008,0.489130435,1,1,no,3.900000095,no,no,no,White,no,yes
2110,1,0.311000004,0.306000004,0.9,1,2,no,3.099999905,no,no,no,White,no,yes
2111,0,0.385,0.242000008,0.904,5,2,no,3.200000048,no,no,yes,White,no,yes
2112,1,0.359000015,0.267000008,0.557768924,1,2,no,3.900000095,no,no,no,African-American,yes,yes
2113,1,0.325,0.277900009,0.770833333,5,2,no,3.900000095,no,no,no,White,no,yes
2114,1,0.347000008,0.205,0.90070922,1,2,no,3.900000095,no,no,no,White,no,yes
2115,1,0.324000015,0.223099995,0.36875,1,2,no,4.300000191,no,no,yes,White,yes,yes
2116,1,0.297000008,0.262999992,0.901408451,2,2,no,3.200000048,no,no,no,White,no,yes
2117,1,0.175100002,0.171200008,0.753098178,6,2,no,4.300000191,no,no,yes,White,no,yes
2118,1,0.368699989,0.267999992,0.8,2,2,no,3.200000048,no,no,no,White,no,yes
2119,1,0.323800011,0.287299995,0.8,1,1,no,1.799999952,no,no,no,White,no,yes
2120,1,0.310599995,0.301499996,0.903448276,1,1,no,3.200000048,no,no,no,White,no,yes
2121,1,0.355400009,0.275699997,0.950570342,1,2,no,10.60000038,no,no,no,White,no,yes
2122,1,0.311000004,0.298999996,0.803278689,1,2,no,3.200000048,no,no,no,White,no,yes
2123,1,0.364000015,0.248999996,0.8,1,2,no,3.200000048,no,no,no,White,no,yes
2124,1,0.337999992,0.288999996,0.905405405,1,2,no,10.60000038,no,no,no,White,yes,yes
2125,1,0.336500015,0.253799992,0.898305085,3,2,no,10.60000038,no,no,no,White,no,yes
2126,1,0.225,0.21,0.857142857,2,1,no,3.900000095,no,no,yes,White,no,yes
2127,1,0.324000015,0.156000004,0.721153846,1,2,no,3.200000048,no,no,yes,White,no,yes
2128,1,0.323699989,0.300200005,0.88,1,2,no,3.900000095,no,no,no,White,yes,yes
2129,1,0.25,0.18,0.880434783,2,1,no,10.60000038,no,no,no,African-American,yes,yes
2130,0,0.36,0.23,0.754545455,1,2,no,4.300000191,no,no,no,White,yes,yes
2131,0,0.35,0.23,0.75,2,1,no,3.200000048,yes,no,yes,White,no,yes
2132,1,0.35,0.27,0.4,1,1,no,3.900000095,no,no,no,African-American,no,yes
2133,1,0.35,0.28,0.8,1,2,no,1.799999952,no,no,no,White,yes,yes
2134,1,0.333889999,0.254820004,0.6,1,1,no,5.300000191,no,no,no,White,no,yes
2135,1,0.300799999,0.286399994,0.862068966,1,2,no,3.200000048,no,no,no,White,no,yes
2136,0,0.302999992,0.231299992,0.677966102,3,2,no,10.60000038,no,no,no,White,yes,yes
2137,1,0.345800018,0.268400002,0.797546012,2,1,no,3.200000048,no,no,no,White,no,yes
2138,0,0.397999992,0.312000008,0.703883495,2,1,no,3.200000048,no,no,no,White,no,yes
2139,0,0.169300003,0.095299997,0.8,1,1,no,3.099999905,no,no,no,White,no,yes
2140,1,0.340800018,0.308799992,0.883076923,1,1,no,3.099999905,no,no,no,White,no,yes
2141,1,0.363800011,0.289400005,0.899408284,2,2,no,3.099999905,no,no,no,White,no,yes
2142,0,0.192700005,0.188239994,0.690909091,2,1,no,3.200000048,no,no,no,White,no,yes
2143,1,0.177700005,0.1254,0.675,3,1,no,4.300000191,yes,no,no,White,no,yes
2144,1,0.36,0.25,0.8,3,2,no,3.099999905,yes,no,no,African-American,no,yes
2145,1,0.320499992,0.317000008,0.565217391,1,2,no,3.200000048,yes,no,yes,White,yes,yes
2146,1,0.44,0.36,0.803418803,1,1,yes,3.200000048,no,no,no,White,no,yes
2147,1,0.292099991,0.274899998,0.901960784,1,2,no,10.60000038,no,no,no,White,yes,yes
2148,1,0.395,0.241399994,0.8,2,2,no,3.200000048,no,no,no,White,no,yes
2149,0,0.37,0.284200001,0.833333333,2,1,no,3.900000095,no,no,no,White,no,yes
2150,0,0.44,0.39,0.898734177,6,2,yes,3.900000095,no,no,no,African-American,no,yes
2151,0,0.37,0.29,0.504,6,2,yes,1.799999952,no,no,yes,African-American,yes,yes
2152,1,0.293899994,0.245900002,0.953333333,5,2,no,3.200000048,no,no,yes,African-American,yes,yes
2153,1,0.444700012,0.360699997,0.865384615,2,1,no,3.900000095,no,no,no,White,no,yes
2154,1,0.35,0.3,0.797752809,1,2,yes,3.099999905,no,no,yes,White,yes,yes
2155,1,0.359000015,0.172700005,0.8,6,2,no,3.200000048,yes,no,no,White,yes,yes
2156,1,0.39,0.26,0.793846154,1,1,no,3.099999905,no,no,no,White,yes,yes
